+---------------+-----------+------------------+-------------------+
|  Priorities   | Baseline1 |    Baseline2     |   Test Scenario   |
+---------------+-----------+------------------+-------------------+
| [Priority: 1] |    871    |   869 (-0.23%)   |   53 (-93.92%)    |
| [Priority: 2] |   1546    |  1556 (+0.65%)   |   978 (-36.74%)   |
| [Priority: 3] |    58     | 3014 (+5096.55%) | 12064 (+20700.0%) |
+---------------+-----------+------------------+-------------------+


+------------------------------------------------------------------------------------------------------------------------------------------+-----------+-----------------+-----------------+
|                                                                  Rules                                                                   | Baseline1 |    Baseline2    |  Test Scenario  |
+------------------------------------------------------------------------------------------------------------------------------------------+-----------+-----------------+-----------------+
|              [1:10000035:4] ATTACK [PTsecurity] Mismatch URI and Host header. Possible Squid cache poisoning [Priority: 2]               |     1     |    1 (0.0%)     |   0 (-100.0%)   |
|                      [1:10004953:2] ATTACK [PTsecurity] Apache Tomcat RCE on Windows (CVE-2019-0232) [Priority: 1]                       |     3     |    3 (0.0%)     |   0 (-100.0%)   |
|          [1:10006811:2] ATTACK [PTsecurity] Likely Apache HTTP Server 2.4.49 Directory Traversal (CVE-2021-41773) [Priority: 1]          |     4     |    4 (0.0%)     |   2 (-50.0%)    |
|                              [1:2001218:11] ET WEB_SPECIFIC_APPS PHPNuke general XSS attempt [Priority: 1]                               |    20     |    20 (0.0%)    |   0 (-100.0%)   |
|                       [1:2001343:22] ET WEB_SERVER IIS ASP.net Auth Bypass / Canonicalization % 5 C [Priority: 1]                        |     1     |    1 (0.0%)     |   0 (-100.0%)   |
|                                         [1:2001669:8] ET POLICY Proxy GET Request [Priority: 2]                                          |     7     |    7 (0.0%)     |    7 (0.0%)     |
|                [1:2001949:11] ET WEB_SPECIFIC_APPS Athena Web Registration Remote Command Execution Attempt [Priority: 1]                |     1     |    1 (0.0%)     |   0 (-100.0%)   |
|                          [1:2002133:10] ET WEB_SERVER Oracle Reports OS Command Injection Attempt [Priority: 2]                          |     1     |    1 (0.0%)     |   0 (-100.0%)   |
|                                        [1:2003099:7] ET WEB_SERVER Poison Null Byte [Priority: 2]                                        |    107    |   107 (0.0%)    |  17 (-84.11%)   |
|                                  [1:2003179:10] ET POLICY exe download without User Agent [Priority: 1]                                  |    74     |    74 (0.0%)    |   0 (-100.0%)   |
|                               [1:2003595:6] ET POLICY exe download via HTTP - Informational [Priority: 1]                                |    151    |   151 (0.0%)    |   9 (-94.04%)   |
|         [1:2003677:6] ET WEB_SPECIFIC_APPS Berylium2 Remote Inclusion Attempt -- berylium-classes.php beryliumroot [Priority: 1]         |     2     |    2 (0.0%)     |   0 (-100.0%)   |
|                   [1:2003694:4] ET WEB_SPECIFIC_APPS NoAH Remote Inclusion Attempt -- mfa_theme.php tpls [Priority: 1]                   |     1     |    1 (0.0%)     |   0 (-100.0%)   |
|                      [1:2003704:7] ET WEB_SPECIFIC_APPS AForum Remote Inclusion func.php CommonAbsDir [Priority: 1]                      |     1     |    1 (0.0%)     |   0 (-100.0%)   |
|                [1:2003705:5] ET WEB_SPECIFIC_APPS TellTarget CMS Remote Inclusion site_conf.php ordnertiefe [Priority: 1]                |     1     |    1 (0.0%)     |   0 (-100.0%)   |
|                [1:2003706:5] ET WEB_SPECIFIC_APPS TellTarget CMS Remote Inclusion class.csv.php tt_docroot [Priority: 1]                 |     1     |    1 (0.0%)     |   0 (-100.0%)   |
|           [1:2003707:5] ET WEB_SPECIFIC_APPS TellTarget CMS Remote Inclusion produkte_nach_serie.php tt_docroot [Priority: 1]            |     1     |    1 (0.0%)     |   0 (-100.0%)   |
|              [1:2003708:5] ET WEB_SPECIFIC_APPS TellTarget CMS Remote Inclusion ref_kd_rubrik.php tt_docroot [Priority: 1]               |     1     |    1 (0.0%)     |   0 (-100.0%)   |
|          [1:2003709:5] ET WEB_SPECIFIC_APPS TellTarget CMS Remote Inclusion hg_referenz_jobgalerie.php tt_docroot [Priority: 1]          |     1     |    1 (0.0%)     |   0 (-100.0%)   |
|           [1:2003710:5] ET WEB_SPECIFIC_APPS TellTarget CMS Remote Inclusion surfer_anmeldung_NWL.php tt_docroot [Priority: 1]           |     1     |    1 (0.0%)     |   0 (-100.0%)   |
|         [1:2003711:5] ET WEB_SPECIFIC_APPS TellTarget CMS Remote Inclusion produkte_nach_serie_alle.php tt_docroot [Priority: 1]         |     1     |    1 (0.0%)     |   0 (-100.0%)   |
|              [1:2003712:5] ET WEB_SPECIFIC_APPS TellTarget CMS Remote Inclusion surfer_aendern.php tt_docroot [Priority: 1]              |     1     |    1 (0.0%)     |   0 (-100.0%)   |
|                 [1:2003713:5] ET WEB_SPECIFIC_APPS TellTarget CMS Remote Inclusion referenz.php tt_docroot [Priority: 1]                 |     1     |    1 (0.0%)     |   0 (-100.0%)   |
|                   [1:2003714:5] ET WEB_SPECIFIC_APPS TellTarget CMS Remote Inclusion lay.php tt_docroot [Priority: 1]                    |     1     |    1 (0.0%)     |   0 (-100.0%)   |
|              [1:2003715:5] ET WEB_SPECIFIC_APPS TellTarget CMS Remote Inclusion ref_kd_rubrik.php tt_docroot [Priority: 1]               |     2     |    2 (0.0%)     |   0 (-100.0%)   |
|             [1:2003738:6] ET WEB_SPECIFIC_APPS Beacon Remote Inclusion Attempt -- splash.lang.php languagePath [Priority: 1]             |     2     |    2 (0.0%)     |   0 (-100.0%)   |
|                  [1:2003867:5] ET WEB_SPECIFIC_APPS TellTarget CMS Remote Inclusion 3_lay.php tt_docroot [Priority: 1]                   |     1     |    1 (0.0%)     |   0 (-100.0%)   |
|                [1:2003957:8] ET WEB_SPECIFIC_APPS Jetbox CMS SQL Injection Attempt -- index.php view SELECT [Priority: 1]                |     1     |    1 (0.0%)     |   0 (-100.0%)   |
|                  [1:2004313:6] ET WEB_SPECIFIC_APPS WBBlog SQL Injection Attempt -- index.php e_id SELECT [Priority: 1]                  |     1     |    1 (0.0%)     |   0 (-100.0%)   |
|                         [1:2004589:4] ET WEB_SPECIFIC_APPS PsychoStats XSS Attempt -- register.php [Priority: 1]                         |     3     |    3 (0.0%)     |   0 (-100.0%)   |
|                      [1:2004592:6] ET WEB_SPECIFIC_APPS Jelsoft vBulletin XSS Attempt -- calendar.php [Priority: 1]                      |     1     |    1 (0.0%)     |   0 (-100.0%)   |
|                          [1:2006445:14] ET WEB_SERVER Possible SQL Injection Attempt SELECT FROM [Priority: 1]                           |     6     |    6 (0.0%)     |   0 (-100.0%)   |
|                          [1:2006446:14] ET WEB_SERVER Possible SQL Injection Attempt UNION SELECT [Priority: 1]                          |     3     |    3 (0.0%)     |   0 (-100.0%)   |
|             [1:2006609:7] ET WEB_SPECIFIC_APPS iWare Professional SQL Injection Attempt -- index.php D SELECT [Priority: 1]              |     4     |    4 (0.0%)     |   0 (-100.0%)   |
|                              [1:2009001:4] ET POLICY Login Credentials Possibly Passed in URI [Priority: 1]                              |     5     |    5 (0.0%)     |   0 (-100.0%)   |
|                         [1:2009151:8] ET WEB_SERVER PHP Generic Remote File Include Attempt (HTTP) [Priority: 1]                         |     1     |    1 (0.0%)     |   0 (-100.0%)   |
|                      [1:2009361:8] ET WEB_SERVER cmd.exe In URI - Possible Command Execution Attempt [Priority: 2]                       |    22     |    22 (0.0%)    |   0 (-100.0%)   |
